Time (h),miR-200,ZEB mRNA ,miR-34,SNAIL mRNA,Signal driving SNAIL
101.74,1761.149621,813.6079869,16830.5393,458.4157272,50000
101.75,1761.161236,813.6058003,16830.61378,458.4157713,50000
101.76,1761.172846,813.6036146,16830.68822,458.4158154,50000
101.77,1761.184453,813.6014297,16830.76264,458.4158595,50000
101.78,1761.196054,813.5992457,16830.83703,458.4159035,50000
101.79,1761.207652,813.5970625,16830.91139,458.4159476,50000
101.8,1761.219245,813.5948802,16830.98572,458.4159916,50000
101.81,1761.230834,813.5926987,16831.06003,458.4160356,50000
101.82,1761.242418,813.5905181,16831.1343,458.4160796,50000
101.83,1761.253998,813.5883383,16831.20855,458.4161236,50000
101.84,1761.265574,813.5861594,16831.28277,458.4161675,50000
101.85,1761.277145,813.5839813,16831.35696,458.4162115,50000
101.86,1761.288712,813.581804,16831.43112,458.4162554,50000
101.87,1761.300275,813.5796276,16831.50525,458.4162993,50000
101.88,1761.311833,813.5774521,16831.57936,458.4163431,50000
101.89,1761.323387,813.5752774,16831.65344,458.416387,50000
101.9,1761.334937,813.5731035,16831.72749,458.4164308,50000
101.91,1761.346482,813.5709305,16831.80151,458.4164747,50000
101.92,1761.358023,813.5687584,16831.8755,458.4165185,50000
101.93,1761.36956,813.566587,16831.94947,458.4165622,50000
101.94,1761.381092,813.5644166,16832.0234,458.416606,50000
101.95,1761.39262,813.5622469,16832.09731,458.4166498,50000
101.96,1761.404144,813.5600782,16832.1712,458.4166935,50000
101.97,1761.415663,813.5579102,16832.24505,458.4167372,50000
101.98,1761.427178,813.5557431,16832.31887,458.4167809,50000
101.99,1761.438688,813.5535769,16832.39267,458.4168246,50000
102,1761.450195,813.5514114,16832.46644,458.4168682,50000
102.01,1761.461697,813.5492469,16832.54018,458.4169119,50000
102.02,1761.473194,813.5470831,16832.6139,458.4169555,50000
102.03,1761.484687,813.5449203,16832.68759,458.4169991,50000
102.04,1761.496176,813.5427582,16832.76124,458.4170427,50000
102.05,1761.507661,813.540597,16832.83488,458.4170862,50000
102.06,1761.519141,813.5384367,16832.90848,458.4171298,50000
102.07,1761.530617,813.5362771,16832.98205,458.4171733,50000
102.08,1761.542088,813.5341185,16833.0556,458.4172168,50000
102.09,1761.553556,813.5319606,16833.12912,458.4172603,50000
102.1,1761.565018,813.5298036,16833.20262,458.4173038,50000
102.11,1761.576477,813.5276474,16833.27608,458.4173473,50000
102.12,1761.587931,813.5254921,16833.34952,458.4173907,50000
102.13,1761.599381,813.5233376,16833.42293,458.4174341,50000
102.14,1761.610826,813.521184,16833.49631,458.4174775,50000
102.15,1761.622267,813.5190312,16833.56967,458.4175209,50000
102.16,1761.633704,813.5168792,16833.643,458.4175643,50000
102.17,1761.645137,813.5147281,16833.7163,458.4176076,50000
102.18,1761.656565,813.5125778,16833.78957,458.417651,50000
102.19,1761.667989,813.5104283,16833.86282,458.4176943,50000
102.2,1761.679408,813.5082797,16833.93603,458.4177376,50000
102.21,1761.690823,813.5061319,16834.00923,458.4177809,50000
102.22,1761.702234,813.503985,16834.08239,458.4178241,50000
102.23,1761.71364,813.5018389,16834.15553,458.4178674,50000
102.24,1761.725042,813.4996936,16834.22864,458.4179106,50000
102.25,1761.73644,813.4975492,16834.30172,458.4179538,50000
102.26,1761.747834,813.4954056,16834.37477,458.417997,50000
102.27,1761.759223,813.4932628,16834.4478,458.4180402,50000
102.28,1761.770608,813.4911209,16834.5208,458.4180833,50000
102.29,1761.781988,813.4889798,16834.59378,458.4181265,50000
102.3,1761.793364,813.4868395,16834.66672,458.4181696,50000
102.31,1761.804736,813.4847,16834.73964,458.4182127,50000
102.32,1761.816103,813.4825614,16834.81254,458.4182558,50000
102.33,1761.827466,813.4804237,16834.8854,458.4182989,50000
102.34,1761.838825,813.4782867,16834.95824,458.4183419,50000
102.35,1761.850179,813.4761506,16835.03105,458.4183849,50000
102.36,1761.86153,813.4740154,16835.10384,458.418428,50000
102.37,1761.872875,813.4718809,16835.1766,458.4184709,50000
102.38,1761.884217,813.4697473,16835.24933,458.4185139,50000
102.39,1761.895554,813.4676145,16835.32203,458.4185569,50000
102.4,1761.906887,813.4654826,16835.39471,458.4185998,50000
102.41,1761.918215,813.4633515,16835.46736,458.4186428,50000
102.42,1761.929539,813.4612212,16835.53999,458.4186857,50000
102.43,1761.940859,813.4590917,16835.61258,458.4187286,50000
102.44,1761.952174,813.4569631,16835.68516,458.4187714,50000
102.45,1761.963485,813.4548353,16835.7577,458.4188143,50000
102.46,1761.974792,813.4527083,16835.83022,458.4188571,50000
102.47,1761.986094,813.4505822,16835.90271,458.4189,50000
102.48,1761.997393,813.4484568,16835.97517,458.4189428,50000
102.49,1762.008686,813.4463324,16836.04761,458.4189856,50000
102.5,1762.019976,813.4442087,16836.12002,458.4190283,50000
102.51,1762.031261,813.4420859,16836.19241,458.4190711,50000
102.52,1762.042542,813.4399638,16836.26477,458.4191138,50000
102.53,1762.053818,813.4378427,16836.3371,458.4191565,50000
102.54,1762.06509,813.4357223,16836.40941,458.4191992,50000
102.55,1762.076358,813.4336028,16836.48169,458.4192419,50000
102.56,1762.087621,813.4314841,16836.55394,458.4192846,50000
102.57,1762.09888,813.4293662,16836.62617,458.4193272,50000
102.58,1762.110135,813.4272492,16836.69837,458.4193699,50000
102.59,1762.121386,813.4251329,16836.77054,458.4194125,50000
102.6,1762.132632,813.4230175,16836.84269,458.4194551,50000
102.61,1762.143874,813.4209029,16836.91481,458.4194977,50000
102.62,1762.155111,813.4187892,16836.98691,458.4195402,50000
102.63,1762.166344,813.4166763,16837.05898,458.4195828,50000
102.64,1762.177573,813.4145642,16837.13102,458.4196253,50000
102.65,1762.188798,813.4124529,16837.20304,458.4196678,50000
102.66,1762.200018,813.4103424,16837.27503,458.4197103,50000
102.67,1762.211234,813.4082328,16837.347,458.4197528,50000
102.68,1762.222445,813.4061239,16837.41894,458.4197953,50000
102.69,1762.233652,813.4040159,16837.49085,458.4198377,50000
102.7,1762.244855,813.4019088,16837.56274,458.4198801,50000
102.71,1762.256054,813.3998024,16837.6346,458.4199225,50000
102.72,1762.267248,813.3976969,16837.70643,458.4199649,50000
102.73,1762.278438,813.3955922,16837.77824,458.4200073,50000
102.74,1762.289623,813.3934883,16837.85003,458.4200497,50000
102.75,1762.300804,813.3913852,16837.92178,458.420092,50000
102.76,1762.311981,813.3892829,16837.99352,458.4201343,50000
102.77,1762.323154,813.3871815,16838.06522,458.4201766,50000
102.78,1762.334322,813.3850809,16838.1369,458.4202189,50000
102.79,1762.345486,813.3829811,16838.20856,458.4202612,50000
102.8,1762.356646,813.3808821,16838.28019,458.4203035,50000
102.81,1762.367801,813.378784,16838.35179,458.4203457,50000
102.82,1762.378952,813.3766866,16838.42337,458.4203879,50000
102.83,1762.390098,813.3745901,16838.49492,458.4204301,50000
102.84,1762.401241,813.3724944,16838.56645,458.4204723,50000
102.85,1762.412379,813.3703995,16838.63795,458.4205145,50000
102.86,1762.423512,813.3683054,16838.70943,458.4205567,50000
102.87,1762.434642,813.3662121,16838.78088,458.4205988,50000
102.88,1762.445767,813.3641197,16838.8523,458.4206409,50000
102.89,1762.456887,813.3620281,16838.9237,458.420683,50000
102.9,1762.468004,813.3599373,16838.99507,458.4207251,50000
102.91,1762.479116,813.3578473,16839.06642,458.4207672,50000
102.92,1762.490223,813.3557581,16839.13774,458.4208093,50000
102.93,1762.501327,813.3536697,16839.20904,458.4208513,50000
102.94,1762.512426,813.3515822,16839.28031,458.4208933,50000
102.95,1762.523521,813.3494954,16839.35156,458.4209353,50000
102.96,1762.534611,813.3474095,16839.42278,458.4209773,50000
102.97,1762.545697,813.3453244,16839.49398,458.4210193,50000
102.98,1762.556779,813.3432401,16839.56515,458.4210613,50000
102.99,1762.567856,813.3411566,16839.6363,458.4211032,50000
103,1762.57893,813.3390739,16839.70742,458.4211451,50000
103.01,1762.589998,813.336992,16839.77851,458.421187,50000
103.02,1762.601063,813.334911,16839.84959,458.4212289,50000
103.03,1762.612123,813.3328307,16839.92063,458.4212708,50000
103.04,1762.623179,813.3307513,16839.99165,458.4213127,50000
103.05,1762.63423,813.3286727,16840.06265,458.4213545,50000
103.06,1762.645278,813.3265949,16840.13362,458.4213963,50000
103.07,1762.656321,813.3245179,16840.20456,458.4214381,50000
103.08,1762.667359,813.3224417,16840.27549,458.4214799,50000
103.09,1762.678393,813.3203663,16840.34638,458.4215217,50000
103.1,1762.689423,813.3182917,16840.41725,458.4215635,50000
103.11,1762.700449,813.3162179,16840.4881,458.4216052,50000
103.12,1762.71147,813.314145,16840.55892,458.4216469,50000
103.13,1762.722487,813.3120728,16840.62972,458.4216887,50000
103.14,1762.7335,813.3100015,16840.70049,458.4217304,50000
103.15,1762.744508,813.307931,16840.77124,458.421772,50000
103.16,1762.755512,813.3058612,16840.84196,458.4218137,50000
103.17,1762.766512,813.3037923,16840.91265,458.4218553,50000
103.18,1762.777507,813.3017242,16840.98333,458.421897,50000
103.19,1762.788499,813.2996569,16841.05398,458.4219386,50000
103.2,1762.799485,813.2975904,16841.1246,458.4219802,50000
103.21,1762.810468,813.2955247,16841.1952,458.4220218,50000
103.22,1762.821446,813.2934598,16841.26577,458.4220633,50000
103.23,1762.83242,813.2913957,16841.33632,458.4221049,50000
103.24,1762.843389,813.2893324,16841.40685,458.4221464,50000
103.25,1762.854354,813.28727,16841.47735,458.4221879,50000
103.26,1762.865315,813.2852083,16841.54783,458.4222294,50000
103.27,1762.876272,813.2831474,16841.61828,458.4222709,50000
103.28,1762.887224,813.2810873,16841.68871,458.4223124,50000
103.29,1762.898172,813.2790281,16841.75911,458.4223538,50000
103.3,1762.909116,813.2769696,16841.82949,458.4223953,50000
103.31,1762.920055,813.274912,16841.89984,458.4224367,50000
103.32,1762.93099,813.2728551,16841.97017,458.4224781,50000
103.33,1762.94192,813.2707991,16842.04048,458.4225195,50000
103.34,1762.952847,813.2687438,16842.11076,458.4225609,50000
103.35,1762.963769,813.2666894,16842.18102,458.4226022,50000
103.36,1762.974687,813.2646357,16842.25125,458.4226436,50000
103.37,1762.9856,813.2625829,16842.32146,458.4226849,50000
103.38,1762.996509,813.2605308,16842.39165,458.4227262,50000
103.39,1763.007414,813.2584796,16842.46181,458.4227675,50000
103.4,1763.018314,813.2564291,16842.53195,458.4228088,50000
103.41,1763.029211,813.2543795,16842.60206,458.42285,50000
103.42,1763.040102,813.2523306,16842.67215,458.4228913,50000
103.43,1763.05099,813.2502826,16842.74221,458.4229325,50000
103.44,1763.061873,813.2482353,16842.81226,458.4229737,50000
103.45,1763.072752,813.2461889,16842.88227,458.4230149,50000
103.46,1763.083627,813.2441432,16842.95227,458.4230561,50000
103.47,1763.094497,813.2420984,16843.02224,458.4230973,50000
103.48,1763.105363,813.2400543,16843.09218,458.4231384,50000
103.49,1763.116225,813.238011,16843.1621,458.4231796,50000
103.5,1763.127082,813.2359686,16843.232,458.4232207,50000
103.51,1763.137935,813.2339269,16843.30187,458.4232618,50000
103.52,1763.148784,813.231886,16843.37172,458.4233029,50000
103.53,1763.159628,813.2298459,16843.44155,458.423344,50000
103.54,1763.170468,813.2278067,16843.51135,458.423385,50000
103.55,1763.181304,813.2257682,16843.58113,458.4234261,50000
103.56,1763.192136,813.2237305,16843.65089,458.4234671,50000
103.57,1763.202963,813.2216936,16843.72062,458.4235081,50000
103.58,1763.213786,813.2196575,16843.79033,458.4235491,50000
103.59,1763.224604,813.2176222,16843.86001,458.4235901,50000
103.6,1763.235419,813.2155877,16843.92968,458.423631,50000
103.61,1763.246229,813.2135539,16843.99931,458.423672,50000
103.62,1763.257034,813.211521,16844.06893,458.4237129,50000
103.63,1763.267836,813.2094889,16844.13852,458.4237538,50000
103.64,1763.278633,813.2074575,16844.20809,458.4237947,50000
103.65,1763.289425,813.205427,16844.27763,458.4238356,50000
103.66,1763.300214,813.2033972,16844.34715,458.4238765,50000
103.67,1763.310998,813.2013682,16844.41665,458.4239174,50000
103.68,1763.321778,813.1993401,16844.48612,458.4239582,50000
103.69,1763.332553,813.1973127,16844.55557,458.423999,50000
103.7,1763.343324,813.1952861,16844.625,458.4240398,50000
103.71,1763.354091,813.1932603,16844.69441,458.4240806,50000
103.72,1763.364854,813.1912352,16844.76379,458.4241214,50000
103.73,1763.375612,813.189211,16844.83314,458.4241622,50000
103.74,1763.386366,813.1871876,16844.90248,458.4242029,50000
103.75,1763.397116,813.1851649,16844.97179,458.4242437,50000
103.76,1763.407861,813.1831431,16845.04108,458.4242844,50000
103.77,1763.418602,813.181122,16845.11034,458.4243251,50000
103.78,1763.429339,813.1791017,16845.17959,458.4243658,50000
103.79,1763.440071,813.1770822,16845.24881,458.4244064,50000
103.8,1763.4508,813.1750635,16845.318,458.4244471,50000
103.81,1763.461523,813.1730456,16845.38718,458.4244877,50000
103.82,1763.472243,813.1710285,16845.45633,458.4245284,50000
103.83,1763.482958,813.1690121,16845.52545,458.424569,50000
103.84,1763.493669,813.1669965,16845.59456,458.4246096,50000
103.85,1763.504376,813.1649818,16845.66364,458.4246502,50000
103.86,1763.515078,813.1629678,16845.7327,458.4246907,50000
103.87,1763.525776,813.1609546,16845.80174,458.4247313,50000
103.88,1763.53647,813.1589422,16845.87075,458.4247718,50000
103.89,1763.547159,813.1569305,16845.93974,458.4248123,50000
103.9,1763.557844,813.1549197,16846.00871,458.4248528,50000
103.91,1763.568525,813.1529096,16846.07765,458.4248933,50000
103.92,1763.579202,813.1509003,16846.14658,458.4249338,50000
103.93,1763.589874,813.1488918,16846.21548,458.4249743,50000
103.94,1763.600542,813.1468841,16846.28435,458.4250147,50000
103.95,1763.611205,813.1448772,16846.35321,458.4250551,50000
103.96,1763.621865,813.142871,16846.42204,458.4250956,50000
103.97,1763.63252,813.1408656,16846.49085,458.425136,50000
103.98,1763.64317,813.1388611,16846.55964,458.4251763,50000
103.99,1763.653817,813.1368573,16846.6284,458.4252167,50000
104,1763.664459,813.1348542,16846.69714,458.4252571,50000
104.01,1763.675097,813.132852,16846.76586,458.4252974,50000
104.02,1763.68573,813.1308505,16846.83456,458.4253377,50000
104.03,1763.69636,813.1288498,16846.90324,458.4253781,50000
104.04,1763.706984,813.1268499,16846.97189,458.4254184,50000
104.05,1763.717605,813.1248508,16847.04052,458.4254586,50000
104.06,1763.728221,813.1228525,16847.10913,458.4254989,50000
104.07,1763.738833,813.1208549,16847.17771,458.4255392,50000
104.08,1763.749441,813.1188581,16847.24628,458.4255794,50000
104.09,1763.760045,813.1168621,16847.31482,458.4256196,50000
104.1,1763.770644,813.1148669,16847.38334,458.4256598,50000
104.11,1763.781238,813.1128724,16847.45183,458.4257,50000
104.12,1763.791829,813.1108788,16847.52031,458.4257402,50000
104.13,1763.802415,813.1088859,16847.58876,458.4257804,50000
104.14,1763.812997,813.1068938,16847.65719,458.4258205,50000
104.15,1763.823575,813.1049024,16847.7256,458.4258607,50000
104.16,1763.834148,813.1029119,16847.79399,458.4259008,50000
104.17,1763.844717,813.1009221,16847.86235,458.4259409,50000
104.18,1763.855282,813.0989331,16847.9307,458.425981,50000
104.19,1763.865842,813.0969448,16847.99902,458.4260211,50000
104.2,1763.876398,813.0949574,16848.06731,458.4260611,50000
104.21,1763.88695,813.0929707,16848.13559,458.4261012,50000
104.22,1763.897498,813.0909848,16848.20385,458.4261412,50000
104.23,1763.908041,813.0889996,16848.27208,458.4261812,50000
104.24,1763.91858,813.0870153,16848.34029,458.4262212,50000
104.25,1763.929115,813.0850317,16848.40848,458.4262612,50000
104.26,1763.939645,813.0830488,16848.47665,458.4263012,50000
104.27,1763.950171,813.0810668,16848.5448,458.4263412,50000
104.28,1763.960693,813.0790855,16848.61292,458.4263811,50000
104.29,1763.971211,813.077105,16848.68102,458.426421,50000
104.3,1763.981724,813.0751253,16848.7491,458.426461,50000
104.31,1763.992233,813.0731463,16848.81716,458.4265009,50000
104.32,1764.002737,813.0711682,16848.8852,458.4265408,50000
104.33,1764.013238,813.0691907,16848.95322,458.4265806,50000
104.34,1764.023734,813.0672141,16849.02121,458.4266205,50000
104.35,1764.034225,813.0652382,16849.08919,458.4266603,50000
104.36,1764.044713,813.0632631,16849.15714,458.4267002,50000
104.37,1764.055196,813.0612888,16849.22507,458.42674,50000
104.38,1764.065675,813.0593152,16849.29298,458.4267798,50000
104.39,1764.076149,813.0573424,16849.36087,458.4268196,50000
104.4,1764.08662,813.0553704,16849.42873,458.4268594,50000
104.41,1764.097086,813.0533992,16849.49658,458.4268991,50000
104.42,1764.107547,813.0514287,16849.5644,458.4269389,50000
104.43,1764.118005,813.049459,16849.6322,458.4269786,50000
104.44,1764.128458,813.04749,16849.69998,458.4270183,50000
104.45,1764.138907,813.0455218,16849.76774,458.427058,50000
104.46,1764.149351,813.0435544,16849.83548,458.4270977,50000
104.47,1764.159791,813.0415878,16849.9032,458.4271374,50000
104.48,1764.170227,813.0396219,16849.9709,458.4271771,50000
104.49,1764.180659,813.0376568,16850.03857,458.4272167,50000
104.5,1764.191086,813.0356924,16850.10622,458.4272563,50000
104.51,1764.201509,813.0337288,16850.17386,458.427296,50000
104.52,1764.211928,813.031766,16850.24147,458.4273356,50000
104.53,1764.222343,813.0298039,16850.30906,458.4273752,50000
104.54,1764.232753,813.0278426,16850.37663,458.4274147,50000
104.55,1764.243159,813.0258821,16850.44418,458.4274543,50000
104.56,1764.25356,813.0239224,16850.51171,458.4274939,50000
104.57,1764.263958,813.0219634,16850.57921,458.4275334,50000
104.58,1764.274351,813.0200051,16850.6467,458.4275729,50000
104.59,1764.28474,813.0180477,16850.71417,458.4276124,50000
104.6,1764.295124,813.0160909,16850.78161,458.4276519,50000
104.61,1764.305504,813.014135,16850.84903,458.4276914,50000
104.62,1764.31588,813.0121798,16850.91644,458.4277309,50000
104.63,1764.326252,813.0102254,16850.98382,458.4277703,50000
104.64,1764.336619,813.0082717,16851.05118,458.4278098,50000
104.65,1764.346982,813.0063188,16851.11852,458.4278492,50000
104.66,1764.357341,813.0043667,16851.18584,458.4278886,50000
104.67,1764.367695,813.0024153,16851.25314,458.427928,50000
104.68,1764.378046,813.0004647,16851.32042,458.4279674,50000
104.69,1764.388392,812.9985148,16851.38768,458.4280068,50000
104.7,1764.398733,812.9965657,16851.45492,458.4280461,50000
104.71,1764.409071,812.9946174,16851.52213,458.4280855,50000
104.72,1764.419404,812.9926698,16851.58933,458.4281248,50000
104.73,1764.429732,812.990723,16851.65651,458.4281641,50000
104.74,1764.440057,812.9887769,16851.72366,458.4282034,50000
104.75,1764.450377,812.9868316,16851.7908,458.4282427,50000
104.76,1764.460693,812.9848871,16851.85791,458.428282,50000
104.77,1764.471005,812.9829433,16851.92501,458.4283212,50000
104.78,1764.481312,812.9810003,16851.99208,458.4283605,50000
104.79,1764.491615,812.979058,16852.05913,458.4283997,50000
104.8,1764.501914,812.9771165,16852.12617,458.4284389,50000
104.81,1764.512208,812.9751757,16852.19318,458.4284781,50000
104.82,1764.522498,812.9732357,16852.26017,458.4285173,50000
104.83,1764.532784,812.9712965,16852.32715,458.4285565,50000
104.84,1764.543066,812.969358,16852.3941,458.4285957,50000
104.85,1764.553343,812.9674202,16852.46103,458.4286348,50000
104.86,1764.563616,812.9654833,16852.52794,458.428674,50000
104.87,1764.573885,812.963547,16852.59484,458.4287131,50000
104.88,1764.58415,812.9616116,16852.66171,458.4287522,50000
104.89,1764.59441,812.9596768,16852.72856,458.4287913,50000
104.9,1764.604666,812.9577429,16852.79539,458.4288304,50000
104.91,1764.614918,812.9558097,16852.8622,458.4288695,50000
104.92,1764.625165,812.9538772,16852.929,458.4289085,50000
104.93,1764.635408,812.9519455,16852.99577,458.4289476,50000
104.94,1764.645647,812.9500145,16853.06252,458.4289866,50000
104.95,1764.655881,812.9480843,16853.12925,458.4290256,50000
104.96,1764.666112,812.9461549,16853.19597,458.4290646,50000
104.97,1764.676338,812.9442262,16853.26266,458.4291036,50000
104.98,1764.686559,812.9422982,16853.32933,458.4291426,50000
104.99,1764.696777,812.940371,16853.39598,458.4291816,50000
105,1764.70699,812.9384446,16853.46262,458.4292205,50000
105.01,1764.717199,812.9365189,16853.52923,458.4292595,50000
105.02,1764.727403,812.9345939,16853.59582,458.4292984,50000
105.03,1764.737604,812.9326697,16853.6624,458.4293373,50000
105.04,1764.7478,812.9307463,16853.72895,458.4293762,50000
105.05,1764.757991,812.9288236,16853.79549,458.4294151,50000
105.06,1764.768179,812.9269016,16853.862,458.429454,50000
105.07,1764.778362,812.9249804,16853.9285,458.4294928,50000
105.08,1764.788541,812.92306,16853.99498,458.4295317,50000
105.09,1764.798716,812.9211403,16854.06143,458.4295705,50000
105.1,1764.808886,812.9192213,16854.12787,458.4296094,50000
105.11,1764.819052,812.9173031,16854.19429,458.4296482,50000
105.12,1764.829214,812.9153856,16854.26069,458.429687,50000
105.13,1764.839372,812.9134689,16854.32707,458.4297257,50000
105.14,1764.849525,812.9115529,16854.39343,458.4297645,50000
105.15,1764.859674,812.9096377,16854.45977,458.4298033,50000
105.16,1764.869818,812.9077232,16854.52609,458.429842,50000
105.17,1764.879959,812.9058095,16854.59239,458.4298807,50000
105.18,1764.890095,812.9038965,16854.65867,458.4299195,50000
105.19,1764.900227,812.9019843,16854.72493,458.4299582,50000
105.2,1764.910355,812.9000728,16854.79118,458.4299969,50000
105.21,1764.920478,812.898162,16854.8574,458.4300355,50000
105.22,1764.930597,812.896252,16854.92361,458.4300742,50000
105.23,1764.940712,812.8943427,16854.98979,458.4301129,50000
105.24,1764.950822,812.8924342,16855.05596,458.4301515,50000
105.25,1764.960928,812.8905264,16855.12211,458.4301901,50000
105.26,1764.97103,812.8886194,16855.18824,458.4302288,50000
105.27,1764.981128,812.8867131,16855.25435,458.4302674,50000
105.28,1764.991221,812.8848075,16855.32044,458.4303059,50000
105.29,1765.001311,812.8829027,16855.38651,458.4303445,50000
105.3,1765.011395,812.8809986,16855.45257,458.4303831,50000
105.31,1765.021476,812.8790953,16855.5186,458.4304216,50000
105.32,1765.031552,812.8771927,16855.58462,458.4304602,50000
105.33,1765.041624,812.8752908,16855.65061,458.4304987,50000
105.34,1765.051692,812.8733897,16855.71659,458.4305372,50000
105.35,1765.061756,812.8714893,16855.78255,458.4305757,50000
105.36,1765.071815,812.8695897,16855.84849,458.4306142,50000
105.37,1765.08187,812.8676908,16855.91441,458.4306527,50000
105.38,1765.091921,812.8657926,16855.98031,458.4306912,50000
105.39,1765.101967,812.8638952,16856.0462,458.4307296,50000
105.4,1765.112009,812.8619986,16856.11206,458.430768,50000
105.41,1765.122047,812.8601026,16856.17791,458.4308065,50000
105.42,1765.132081,812.8582074,16856.24374,458.4308449,50000
105.43,1765.14211,812.8563129,16856.30955,458.4308833,50000
105.44,1765.152135,812.8544192,16856.37534,458.4309217,50000
105.45,1765.162156,812.8525262,16856.44111,458.43096,50000
105.46,1765.172172,812.850634,16856.50687,458.4309984,50000
105.47,1765.182184,812.8487424,16856.5726,458.4310368,50000
105.48,1765.192192,812.8468517,16856.63832,458.4310751,50000
105.49,1765.202196,812.8449616,16856.70402,458.4311134,50000
105.5,1765.212196,812.8430723,16856.7697,458.4311517,50000
105.51,1765.222191,812.8411837,16856.83536,458.43119,50000
105.52,1765.232182,812.8392959,16856.901,458.4312283,50000
105.53,1765.242168,812.8374088,16856.96663,458.4312666,50000
105.54,1765.252151,812.8355224,16857.03223,458.4313049,50000
105.55,1765.262129,812.8336367,16857.09782,458.4313431,50000
105.56,1765.272103,812.8317518,16857.16339,458.4313814,50000
105.57,1765.282072,812.8298676,16857.22894,458.4314196,50000
105.58,1765.292038,812.8279842,16857.29448,458.4314578,50000
105.59,1765.301999,812.8261015,16857.35999,458.431496,50000
105.6,1765.311955,812.8242195,16857.42549,458.4315342,50000
105.61,1765.321908,812.8223383,16857.49097,458.4315724,50000
105.62,1765.331856,812.8204577,16857.55643,458.4316105,50000
105.63,1765.3418,812.818578,16857.62188,458.4316487,50000
105.64,1765.35174,812.8166989,16857.6873,458.4316868,50000
105.65,1765.361675,812.8148206,16857.75271,458.431725,50000
105.66,1765.371606,812.812943,16857.8181,458.4317631,50000
105.67,1765.381533,812.8110661,16857.88347,458.4318012,50000
105.68,1765.391456,812.80919,16857.94882,458.4318393,50000
105.69,1765.401374,812.8073146,16858.01416,458.4318774,50000
105.7,1765.411288,812.8054399,16858.07948,458.4319154,50000
105.71,1765.421198,812.803566,16858.14478,458.4319535,50000
105.72,1765.431104,812.8016927,16858.21006,458.4319915,50000
105.73,1765.441005,812.7998202,16858.27532,458.4320296,50000
105.74,1765.450902,812.7979485,16858.34057,458.4320676,50000
105.75,1765.460795,812.7960774,16858.4058,458.4321056,50000
105.76,1765.470683,812.7942071,16858.47101,458.4321436,50000
105.77,1765.480568,812.7923375,16858.5362,458.4321816,50000
105.78,1765.490448,812.7904687,16858.60138,458.4322196,50000
105.79,1765.500323,812.7886006,16858.66654,458.4322575,50000
105.8,1765.510195,812.7867332,16858.73168,458.4322955,50000
105.81,1765.520062,812.7848665,16858.7968,458.4323334,50000
105.82,1765.529925,812.7830005,16858.86191,458.4323713,50000
105.83,1765.539784,812.7811353,16858.92699,458.4324092,50000
105.84,1765.549638,812.7792708,16858.99207,458.4324472,50000
105.85,1765.559554,812.7774062,16859.0562,458.4324846,50000
105.86,1765.569655,812.7755399,16859.11769,458.4325207,50000
105.87,1765.579753,812.7736743,16859.17915,458.4325569,50000
105.88,1765.589847,812.7718094,16859.24058,458.432593,50000
105.89,1765.599938,812.7699453,16859.30199,458.4326291,50000
105.9,1765.610025,812.7680819,16859.36337,458.4326652,50000
105.91,1765.620108,812.7662191,16859.42472,458.4327013,50000
105.92,1765.630189,812.7643571,16859.48604,458.4327373,50000
105.93,1765.640265,812.7624958,16859.54733,458.4327733,50000
105.94,1765.650338,812.7606352,16859.6086,458.4328094,50000
105.95,1765.660408,812.7587753,16859.66983,458.4328454,50000
105.96,1765.670474,812.7569162,16859.73104,458.4328813,50000
105.97,1765.680537,812.7550577,16859.79222,458.4329173,50000
105.98,1765.690596,812.7532,16859.85337,458.4329532,50000
105.99,1765.700652,812.7513429,16859.9145,458.4329892,50000
106,1765.710705,812.7494866,16859.9756,458.4330251,50000
106.01,1765.720754,812.747631,16860.03666,458.433061,50000
106.02,1765.730799,812.7457761,16860.09771,458.4330969,50000
106.03,1765.740841,812.7439219,16860.15872,458.4331327,50000
106.04,1765.750879,812.7420684,16860.2197,458.4331686,50000
106.05,1765.760914,812.7402156,16860.28066,458.4332044,50000
106.06,1765.770946,812.7383635,16860.34159,458.4332402,50000
106.07,1765.780974,812.7365122,16860.40249,458.433276,50000
106.08,1765.790999,812.7346615,16860.46336,458.4333118,50000
106.09,1765.80102,812.7328115,16860.52421,458.4333476,50000
106.1,1765.811038,812.7309623,16860.58502,458.4333833,50000
106.11,1765.821052,812.7291138,16860.64581,458.433419,50000
106.12,1765.831063,812.7272659,16860.70658,458.4334548,50000
106.13,1765.84107,812.7254188,16860.76731,458.4334905,50000
106.14,1765.851074,812.7235724,16860.82802,458.4335261,50000
106.15,1765.861074,812.7217266,16860.88869,458.4335618,50000
106.16,1765.871071,812.7198816,16860.94934,458.4335974,50000
106.17,1765.881065,812.7180373,16861.00997,458.4336331,50000
106.18,1765.891055,812.7161937,16861.07056,458.4336687,50000
106.19,1765.901042,812.7143508,16861.13113,458.4337043,50000
106.2,1765.911025,812.7125086,16861.19167,458.4337399,50000
106.21,1765.921004,812.7106671,16861.25218,458.4337754,50000
106.22,1765.930981,812.7088263,16861.31267,458.433811,50000
106.23,1765.940954,812.7069862,16861.37312,458.4338465,50000
106.24,1765.950923,812.7051468,16861.43355,458.433882,50000
106.25,1765.960889,812.7033082,16861.49395,458.4339175,50000
106.26,1765.970851,812.7014702,16861.55433,458.433953,50000
